run_id,formula,method,seed,epoch,xrd_mean,xrd_err,xrd_max,xrd_min,reward_mean,reward_err,reward_max,reward_min,advantage_mean,advantage_std,ppo_objective,log_ratio_to_reference,clip_fraction,ratio_mean,ratio_max,approx_kl_old,grad_norm,score_p10,score_p50,score_p90,attempt,unique_space_groups,unique_wyckoff_sequences,unique_atom_sequences,unique_WA_combinations,replay_epoch
case_07_Li2TeC2_peak_penalized_heads_seed9733,Li2TeC2,peak_penalized,9733,24,0.186652,0.018095,0.355667,0.0,0.186652,0.018095,0.355667,0.0,0.0,1.0,5e-05,0.021103,0.0,0.999856,1.015263,1.2e-05,92.479378,0.005014,0.189265,0.312365,32,31,27,27,30,-1
case_07_Li2TeC2_peak_penalized_heads_seed9733,Li2TeC2,peak_penalized,9733,25,0.17789,0.022539,0.387236,0.0,0.17789,0.022539,0.387236,0.0,-0.0,1.0,-0.000322,0.022645,0.0,0.999199,1.006803,9e-06,102.873245,0.0,0.214867,0.326645,32,28,29,26,31,-1
case_08_NaNiH3_peak_heads_seed9741,NaNiH3,peak,9741,1,0.417899,0.018498,0.589292,0.237821,0.417899,0.018498,0.589292,0.237821,-0.0,1.0,0.014132,-0.016626,0.0,0.983971,1.032576,0.000597,514.78363,0.306759,0.380396,0.588907,32,7,21,21,24,-1
case_08_NaNiH3_peak_heads_seed9741,NaNiH3,peak,9741,2,0.455147,0.020909,0.589259,0.25629,0.455147,0.020909,0.589259,0.25629,-0.0,1.0,0.000627,0.01138,0.0,1.003243,1.044375,0.000148,401.33374,0.323039,0.447801,0.589142,32,5,18,15,19,-1
case_08_NaNiH3_peak_heads_seed9741,NaNiH3,peak,9741,3,0.417692,0.02151,0.711745,0.288218,0.417692,0.02151,0.711745,0.288218,0.0,1.0,0.002761,-0.015553,0.0,0.997248,1.019248,7.6e-05,193.4272,0.301895,0.361773,0.588542,32,4,20,23,24,-1
case_08_NaNiH3_peak_heads_seed9741,NaNiH3,peak,9741,4,0.415278,0.021339,0.713319,0.235104,0.415278,0.021339,0.713319,0.235104,-0.0,1.0,0.00057,0.005796,0.0,0.999753,1.006163,7e-06,183.441971,0.305059,0.367188,0.588844,32,6,23,22,26,-1
case_08_NaNiH3_peak_heads_seed9741,NaNiH3,peak,9741,5,0.445628,0.022282,0.708946,0.276923,0.445628,0.022282,0.708946,0.276923,-0.0,1.0,1.1e-05,0.016762,0.0,0.99803,1.010619,4.7e-05,246.223816,0.320334,0.391348,0.58897,32,6,21,20,22,-1
case_08_NaNiH3_peak_heads_seed9741,NaNiH3,peak,9741,6,0.410866,0.02063,0.769491,0.265774,0.410866,0.02063,0.769491,0.265774,0.0,1.0,0.002672,-0.004206,0.0,0.999473,1.015895,4.6e-05,228.919479,0.307708,0.357818,0.588309,32,8,25,24,25,-1
case_08_NaNiH3_peak_heads_seed9741,NaNiH3,peak,9741,7,0.388982,0.021306,0.768305,0.246673,0.388982,0.021306,0.768305,0.246673,0.0,1.0,0.003988,-0.025657,0.0,0.998691,1.012655,3.4e-05,388.555145,0.298719,0.345749,0.588605,32,6,24,26,27,-1
case_08_NaNiH3_peak_heads_seed9741,NaNiH3,peak,9741,8,0.45053,0.024471,0.768456,0.256262,0.45053,0.024471,0.768456,0.256262,0.0,1.0,-0.001524,0.015197,0.0,1.000248,1.012287,1.5e-05,362.742035,0.31789,0.390508,0.589157,32,5,18,21,23,-1
case_08_NaNiH3_peak_heads_seed9741,NaNiH3,peak,9741,9,0.394628,0.021283,0.707398,0.175794,0.394628,0.021283,0.707398,0.175794,0.0,1.0,0.003954,-0.009519,0.0,1.000749,1.01549,3e-05,485.907135,0.294522,0.354356,0.588765,32,6,25,23,26,-1
case_08_NaNiH3_peak_heads_seed9741,NaNiH3,peak,9741,10,0.446339,0.022471,0.708192,0.285031,0.446339,0.022471,0.708192,0.285031,-0.0,1.0,0.003659,0.004258,0.0,1.000713,1.017056,3.6e-05,499.211456,0.299108,0.412415,0.588853,32,5,21,22,23,-1
case_08_NaNiH3_peak_heads_seed9741,NaNiH3,peak,9741,11,0.422316,0.022207,0.712746,0.286864,0.422316,0.022207,0.712746,0.286864,0.0,1.0,0.00389,0.003701,0.0,0.999276,1.029705,4.9e-05,607.618408,0.30415,0.359821,0.588595,32,5,18,18,21,-1
case_08_NaNiH3_peak_heads_seed9741,NaNiH3,peak,9741,12,0.409588,0.018825,0.588977,0.27405,0.409588,0.018825,0.588977,0.27405,0.0,1.0,0.004209,-0.003275,0.0,0.9963,1.025509,0.0001,231.260376,0.305096,0.369363,0.58855,32,5,23,22,24,-1
case_08_NaNiH3_peak_heads_seed9741,NaNiH3,peak,9741,13,0.444535,0.024679,0.713445,0.195246,0.444535,0.024679,0.713445,0.195246,-0.0,1.0,0.000978,0.000226,0.0,0.998726,1.047471,0.000205,283.980804,0.304029,0.373666,0.588968,32,6,20,21,22,-1
case_08_NaNiH3_peak_heads_seed9741,NaNiH3,peak,9741,14,0.386593,0.020802,0.58896,0.195949,0.386593,0.020802,0.58896,0.195949,0.0,1.0,0.001479,0.000332,0.0,0.999989,1.029982,5.3e-05,345.299835,0.271895,0.341574,0.588291,32,5,21,21,23,-1
case_08_NaNiH3_peak_heads_seed9741,NaNiH3,peak,9741,15,0.44801,0.020081,0.607235,0.295586,0.44801,0.020081,0.607235,0.295586,-0.0,1.0,0.004114,-0.014359,0.0,0.993037,1.048648,0.00032,124.634033,0.325332,0.407846,0.588814,32,6,21,20,23,-1
case_08_NaNiH3_peak_heads_seed9741,NaNiH3,peak,9741,16,0.382816,0.017908,0.589233,0.186027,0.382816,0.017908,0.589233,0.186027,-0.0,1.0,-0.002665,0.01977,0.0,1.000585,1.021313,3.6e-05,193.670532,0.302856,0.347634,0.588307,32,6,21,26,27,-1
case_08_NaNiH3_peak_heads_seed9741,NaNiH3,peak,9741,17,0.438077,0.022236,0.589162,0.246256,0.438077,0.022236,0.589162,0.246256,0.0,1.0,0.000645,0.016791,0.0,0.999368,1.017477,2.9e-05,180.985184,0.299137,0.385442,0.588817,32,6,17,18,19,-1
case_08_NaNiH3_peak_heads_seed9741,NaNiH3,peak,9741,18,0.447381,0.023118,0.7121,0.295411,0.447381,0.023118,0.7121,0.295411,0.0,1.0,-0.000229,0.008505,0.0,0.999759,1.028667,5.4e-05,420.095398,0.318469,0.364869,0.589085,32,6,22,21,23,-1
case_08_NaNiH3_peak_heads_seed9741,NaNiH3,peak,9741,19,0.40539,0.019482,0.711811,0.294692,0.40539,0.019482,0.711811,0.294692,-0.0,1.0,0.004064,-0.00404,0.0,1.000407,1.046361,0.000113,228.037888,0.3003,0.363493,0.588076,32,8,25,20,25,-1
case_08_NaNiH3_peak_heads_seed9741,NaNiH3,peak,9741,20,0.419973,0.023848,0.711923,0.242045,0.419973,0.023848,0.711923,0.242045,-0.0,1.0,0.007012,-0.016407,0.0,1.001099,1.049947,0.000286,243.218246,0.298027,0.354771,0.588767,32,7,22,22,24,-1
case_08_NaNiH3_peak_heads_seed9741,NaNiH3,peak,9741,21,0.431402,0.023447,0.768935,0.279696,0.431402,0.023447,0.768935,0.279696,0.0,1.0,0.005703,-0.004318,0.0,0.994433,1.012277,0.000102,346.142334,0.301908,0.363796,0.58931,32,7,22,22,23,-1
case_08_NaNiH3_peak_heads_seed9741,NaNiH3,peak,9741,22,0.417693,0.022885,0.589198,0.198646,0.417693,0.022885,0.589198,0.198646,-0.0,1.0,0.001327,0.012966,0.0,1.001397,1.076923,0.000321,236.001144,0.290965,0.366183,0.588739,32,5,19,18,20,-1
case_08_NaNiH3_peak_heads_seed9741,NaNiH3,peak,9741,23,0.43704,0.021914,0.713967,0.24061,0.43704,0.021914,0.713967,0.24061,-0.0,1.0,0.001653,0.004544,0.0,0.999841,1.036023,7.4e-05,190.674561,0.324237,0.371396,0.588802,32,6,18,19,22,-1
case_08_NaNiH3_peak_heads_seed9741,NaNiH3,peak,9741,24,0.431232,0.021317,0.713018,0.217486,0.431232,0.021317,0.713018,0.217486,-0.0,1.0,-0.001267,0.027835,0.0,1.001548,1.027927,0.000129,148.951736,0.317163,0.381028,0.589042,32,7,24,23,25,-1
case_08_NaNiH3_peak_heads_seed9741,NaNiH3,peak,9741,25,0.441958,0.026197,0.767718,0.201291,0.441958,0.026197,0.767718,0.201291,0.0,1.0,0.004974,-0.008385,0.0,1.000703,1.029497,0.000133,228.160019,0.310128,0.387585,0.700191,32,7,24,23,27,-1
case_08_NaNiH3_peak_penalized_heads_seed9741,NaNiH3,peak_penalized,9741,1,0.332026,0.009297,0.461224,0.237756,0.332026,0.009297,0.461224,0.237756,0.0,1.0,0.010628,-0.016853,0.0,0.983744,1.019961,0.000597,333.852142,0.26336,0.325754,0.38449,32,7,21,21,24,-1
case_08_NaNiH3_peak_penalized_heads_seed9741,NaNiH3,peak_penalized,9741,2,0.354179,0.009714,0.448288,0.254632,0.354179,0.009714,0.448288,0.254632,0.0,1.0,0.000972,0.00895,0.0,1.001205,1.03246,0.000194,241.463318,0.30522,0.333447,0.435617,32,5,18,15,19,-1
case_08_NaNiH3_peak_penalized_heads_seed9741,NaNiH3,peak_penalized,9741,3,0.336153,0.011789,0.449788,0.205208,0.336153,0.011789,0.449788,0.205208,-0.0,1.0,0.004929,-0.009091,0.0,0.99825,1.046908,0.000301,247.753265,0.264172,0.324524,0.439272,32,4,20,23,24,-1
case_08_NaNiH3_peak_penalized_heads_seed9741,NaNiH3,peak_penalized,9741,4,0.319037,0.008626,0.441881,0.205184,0.319037,0.008626,0.441881,0.205184,-0.0,1.0,0.005854,0.001561,0.0,0.997761,1.037023,0.000247,279.050354,0.263462,0.327884,0.376191,32,6,23,22,26,-1
case_08_NaNiH3_peak_penalized_heads_seed9741,NaNiH3,peak_penalized,9741,5,0.348334,0.010921,0.567496,0.253683,0.348334,0.010921,0.567496,0.253683,0.0,1.0,-0.001767,0.028989,0.0,1.001269,1.025831,7.7e-05,100.400963,0.282099,0.330421,0.424714,32,6,21,20,22,-1
case_08_NaNiH3_peak_penalized_heads_seed9741,NaNiH3,peak_penalized,9741,6,0.337665,0.011895,0.50524,0.228747,0.337665,0.011895,0.50524,0.228747,-0.0,1.0,0.002006,0.01531,0.0,1.000819,1.032129,4.1e-05,484.358704,0.264727,0.329053,0.440613,32,8,25,24,25,-1
case_08_NaNiH3_peak_penalized_heads_seed9741,NaNiH3,peak_penalized,9741,7,0.322729,0.008595,0.433397,0.21686,0.322729,0.008595,0.433397,0.21686,-0.0,1.0,0.009583,-0.035624,0.0,0.995797,1.030553,0.000239,493.136688,0.269295,0.327404,0.387513,32,6,24,26,27,-1
case_08_NaNiH3_peak_penalized_heads_seed9741,NaNiH3,peak_penalized,9741,8,0.349217,0.009319,0.466439,0.276911,0.349217,0.009319,0.466439,0.276911,0.0,1.0,0.001101,0.010571,0.0,0.999618,1.015452,3.3e-05,358.708313,0.290288,0.328517,0.432604,32,5,18,21,23,-1
case_08_NaNiH3_peak_penalized_heads_seed9741,NaNiH3,peak_penalized,9741,9,0.315006,0.010481,0.432139,0.151658,0.315006,0.010481,0.432139,0.151658,-0.0,1.0,0.003491,0.004723,0.0,1.002197,1.028164,7.6e-05,475.417572,0.239078,0.322582,0.3897,32,6,25,23,26,-1
case_08_NaNiH3_peak_penalized_heads_seed9741,NaNiH3,peak_penalized,9741,10,0.332945,0.011028,0.434252,0.202968,0.332945,0.011028,0.434252,0.202968,0.0,1.0,0.010565,-0.019207,0.0,1.002383,1.046657,0.000218,421.942505,0.264898,0.327605,0.425264,32,5,21,22,23,-1
case_08_NaNiH3_peak_penalized_heads_seed9741,NaNiH3,peak_penalized,9741,11,0.32962,0.009611,0.439284,0.214361,0.32962,0.009611,0.439284,0.214361,0.0,1.0,0.004327,0.007032,0.0,0.998062,1.039434,0.000126,527.157104,0.286162,0.321819,0.429453,32,5,18,18,21,-1
case_08_NaNiH3_peak_penalized_heads_seed9741,NaNiH3,peak_penalized,9741,12,0.323104,0.011696,0.445722,0.19549,0.323104,0.011696,0.445722,0.19549,0.0,1.0,-0.001199,0.017111,0.0,0.997133,1.04261,0.00015,271.342194,0.254739,0.322378,0.419434,32,5,23,22,24,-1
case_08_NaNiH3_peak_penalized_heads_seed9741,NaNiH3,peak_penalized,9741,13,0.335552,0.012718,0.482915,0.190461,0.335552,0.012718,0.482915,0.190461,-0.0,1.0,-0.002067,0.026426,0.0,0.999712,1.0084,1.1e-05,308.471161,0.253565,0.326393,0.435823,32,6,21,21,22,-1
case_08_NaNiH3_peak_penalized_heads_seed9741,NaNiH3,peak_penalized,9741,14,0.319292,0.013068,0.444215,0.159994,0.319292,0.013068,0.444215,0.159994,0.0,1.0,0.003458,-0.020232,0.0,0.998515,1.026561,3.6e-05,468.547333,0.241139,0.309862,0.42365,32,5,21,21,23,-1
case_08_NaNiH3_peak_penalized_heads_seed9741,NaNiH3,peak_penalized,9741,15,0.359597,0.012735,0.564988,0.239822,0.359597,0.012735,0.564988,0.239822,0.0,1.0,-0.001067,0.018212,0.0,0.999738,1.011105,1.1e-05,370.455048,0.286637,0.339955,0.451677,32,6,21,20,23,-1
case_08_NaNiH3_peak_penalized_heads_seed9741,NaNiH3,peak_penalized,9741,16,0.320398,0.009116,0.442701,0.159518,0.320398,0.009116,0.442701,0.159518,-0.0,1.0,-0.001124,0.048738,0.0,1.001039,1.030457,5.7e-05,219.165573,0.273683,0.324718,0.370626,32,6,21,26,27,-1
case_08_NaNiH3_peak_penalized_heads_seed9741,NaNiH3,peak_penalized,9741,17,0.338293,0.010818,0.44979,0.199068,0.338293,0.010818,0.44979,0.199068,-0.0,1.0,0.003213,0.002563,0.0,0.998194,1.032628,5.8e-05,306.040558,0.272148,0.327972,0.431898,32,6,17,18,19,-1
case_08_NaNiH3_peak_penalized_heads_seed9741,NaNiH3,peak_penalized,9741,18,0.336548,0.011132,0.491498,0.188981,0.336548,0.011132,0.491498,0.188981,0.0,1.0,0.003063,-0.007703,0.0,0.998456,1.019542,7.4e-05,244.791199,0.284745,0.326226,0.441484,32,6,22,21,23,-1
case_08_NaNiH3_peak_penalized_heads_seed9741,NaNiH3,peak_penalized,9741,19,0.324011,0.013499,0.511379,0.17695,0.324011,0.013499,0.511379,0.17695,0.0,1.0,-0.001009,0.064898,0.0,0.998604,1.028254,0.000158,369.573944,0.231371,0.317519,0.427382,32,8,25,20,25,-1
case_08_NaNiH3_peak_penalized_heads_seed9741,NaNiH3,peak_penalized,9741,20,0.320897,0.013923,0.448285,0.150134,0.320897,0.013923,0.448285,0.150134,0.0,1.0,-0.000843,0.036392,0.0,0.998292,1.033443,0.000111,211.022705,0.219777,0.318719,0.432365,32,7,22,22,24,-1
case_08_NaNiH3_peak_penalized_heads_seed9741,NaNiH3,peak_penalized,9741,21,0.339348,0.008916,0.446544,0.215644,0.339348,0.008916,0.446544,0.215644,0.0,1.0,0.003112,0.014523,0.0,0.997171,1.021931,0.000113,357.741455,0.290522,0.326581,0.416701,32,7,22,22,23,-1
case_08_NaNiH3_peak_penalized_heads_seed9741,NaNiH3,peak_penalized,9741,22,0.320155,0.010689,0.495402,0.184699,0.320155,0.010689,0.495402,0.184699,0.0,1.0,0.001116,0.014352,0.0,1.000042,1.071475,0.000269,271.622101,0.246577,0.327392,0.360616,32,5,19,18,20,-1
case_08_NaNiH3_peak_penalized_heads_seed9741,NaNiH3,peak_penalized,9741,23,0.344145,0.011433,0.52408,0.193813,0.344145,0.011433,0.52408,0.193813,0.0,1.0,-0.004832,0.085473,0.0,1.00118,1.028689,6.3e-05,223.251831,0.284092,0.328935,0.436001,32,6,18,19,22,-1
case_08_NaNiH3_peak_penalized_heads_seed9741,NaNiH3,peak_penalized,9741,24,0.349174,0.013465,0.564571,0.137934,0.349174,0.013465,0.564571,0.137934,-0.0,1.0,-0.009058,0.125311,0.0,1.000637,1.048655,0.000165,342.560486,0.286823,0.339906,0.440609,32,7,24,23,25,-1
case_08_NaNiH3_peak_penalized_heads_seed9741,NaNiH3,peak_penalized,9741,25,0.335981,0.011372,0.446547,0.14658,0.335981,0.011372,0.446547,0.14658,-0.0,1.0,0.002108,0.034591,0.0,0.998029,1.035009,0.000148,335.60849,0.266401,0.32989,0.428114,32,7,24,23,27,-1
case_08_NaNiH3_peak_heads_seed9742,NaNiH3,peak,9742,1,0.376445,0.016266,0.589357,0.261917,0.376445,0.016266,0.589357,0.261917,-0.0,1.0,0.015785,-0.016764,0.0,0.984019,1.04477,0.000784,366.881744,0.296037,0.350703,0.575913,32,4,19,19,21,-1
case_08_NaNiH3_peak_heads_seed9742,NaNiH3,peak,9742,2,0.457943,0.020587,0.710945,0.313235,0.457943,0.020587,0.710945,0.313235,-0.0,1.0,0.001833,0.007131,0.0,0.997418,1.022325,8.4e-05,231.697906,0.344631,0.404662,0.588834,32,6,21,18,21,-1
case_08_NaNiH3_peak_heads_seed9742,NaNiH3,peak,9742,3,0.421526,0.020685,0.710338,0.267733,0.421526,0.020685,0.710338,0.267733,-0.0,1.0,0.006344,-0.014607,0.0,0.99863,1.059142,0.000194,331.541199,0.303731,0.375094,0.588559,32,7,22,21,23,-1
case_08_NaNiH3_peak_heads_seed9742,NaNiH3,peak,9742,4,0.406329,0.018219,0.589409,0.27708,0.406329,0.018219,0.589409,0.27708,-0.0,1.0,0.008353,-0.012866,0.0,0.995857,1.040616,0.000258,293.323669,0.310353,0.37227,0.588282,32,6,25,22,25,-1
case_08_NaNiH3_peak_heads_seed9742,NaNiH3,peak,9742,5,0.488015,0.024978,0.767878,0.298342,0.488015,0.024978,0.767878,0.298342,-0.0,1.0,0.003531,-0.003766,0.0,0.998303,1.027383,8.6e-05,129.872726,0.316016,0.461571,0.698992,32,6,19,20,21,-1
case_08_NaNiH3_peak_heads_seed9742,NaNiH3,peak,9742,6,0.474011,0.022697,0.715051,0.241668,0.474011,0.022697,0.715051,0.241668,-0.0,1.0,-0.001704,0.022765,0.0,0.998801,1.027925,5.1e-05,308.653656,0.32384,0.448361,0.589152,32,7,19,17,19,-1
case_08_NaNiH3_peak_heads_seed9742,NaNiH3,peak,9742,7,0.440504,0.023605,0.713365,0.233076,0.440504,0.023605,0.713365,0.233076,-0.0,1.0,0.004344,-0.006611,0.0,0.996112,1.023778,0.000116,350.858002,0.287177,0.387329,0.589227,32,7,22,21,24,-1
case_08_NaNiH3_peak_heads_seed9742,NaNiH3,peak,9742,8,0.407644,0.018502,0.589174,0.266736,0.407644,0.018502,0.589174,0.266736,-0.0,1.0,0.003723,0.014712,0.0,1.001939,1.060828,0.000331,275.962158,0.30267,0.372252,0.588598,32,5,21,22,25,-1
case_08_NaNiH3_peak_heads_seed9742,NaNiH3,peak,9742,9,0.427027,0.019699,0.589268,0.254258,0.427027,0.019699,0.589268,0.254258,0.0,1.0,-0.004799,0.050891,0.0,1.000309,1.041417,0.000111,196.798096,0.30896,0.385103,0.588434,32,6,20,20,23,-1
case_08_NaNiH3_peak_heads_seed9742,NaNiH3,peak,9742,10,0.418711,0.023896,0.773572,0.274202,0.418711,0.023896,0.773572,0.274202,-0.0,1.0,-0.000113,0.009573,0.0,0.999445,1.010227,1.5e-05,378.402863,0.296863,0.382248,0.588724,32,9,23,25,27,-1
case_08_NaNiH3_peak_heads_seed9742,NaNiH3,peak,9742,11,0.4292,0.02183,0.710385,0.280067,0.4292,0.02183,0.710385,0.280067,0.0,1.0,0.003236,-0.00601,0.0,1.002191,1.027811,4.8e-05,413.597504,0.299177,0.368949,0.58892,32,7,18,19,22,-1
case_08_NaNiH3_peak_heads_seed9742,NaNiH3,peak,9742,12,0.449641,0.023332,0.709532,0.246499,0.449641,0.023332,0.709532,0.246499,-0.0,1.0,0.005564,-0.001365,0.0,0.995556,1.018745,0.00017,353.121277,0.3154,0.38787,0.589031,32,6,18,18,21,-1
case_08_NaNiH3_peak_heads_seed9742,NaNiH3,peak,9742,13,0.440057,0.023602,0.712563,0.242702,0.440057,0.023602,0.712563,0.242702,0.0,1.0,0.001524,0.015426,0.0,0.998904,1.062953,0.00012,167.641266,0.298204,0.39704,0.58883,32,5,21,18,21,-1
case_08_NaNiH3_peak_heads_seed9742,NaNiH3,peak,9742,14,0.419823,0.025059,0.762121,0.286731,0.419823,0.025059,0.762121,0.286731,-0.0,1.0,-0.000388,0.018213,0.0,1.001334,1.049075,0.000163,205.874435,0.293136,0.341747,0.589245,32,7,24,22,25,-1
case_08_NaNiH3_peak_heads_seed9742,NaNiH3,peak,9742,15,0.489052,0.023893,0.767164,0.281673,0.489052,0.023893,0.767164,0.281673,0.0,1.0,-0.001223,0.054266,0.0,0.999914,1.066966,0.0002,301.647858,0.316104,0.491348,0.589402,32,7,17,17,19,-1
case_08_NaNiH3_peak_heads_seed9742,NaNiH3,peak,9742,16,0.423739,0.018071,0.589245,0.306809,0.423739,0.018071,0.589245,0.306809,0.0,1.0,0.002421,0.004385,0.0,0.999306,1.029074,5.6e-05,249.488907,0.322112,0.384237,0.588803,32,5,24,19,24,-1
case_08_NaNiH3_peak_heads_seed9742,NaNiH3,peak,9742,17,0.363309,0.016836,0.588848,0.239588,0.363309,0.016836,0.588848,0.239588,-0.0,1.0,0.008812,-0.044858,0.0,0.987787,1.055209,0.000428,207.086731,0.293676,0.33306,0.579642,32,5,25,23,26,-1
case_08_NaNiH3_peak_heads_seed9742,NaNiH3,peak,9742,18,0.425258,0.022723,0.589098,0.18423,0.425258,0.022723,0.589098,0.18423,0.0,1.0,0.003252,-0.005231,0.0,1.002786,1.038948,0.00011,264.546112,0.290055,0.363847,0.588624,32,5,20,20,21,-1
case_08_NaNiH3_peak_heads_seed9742,NaNiH3,peak,9742,19,0.442513,0.021826,0.589275,0.286333,0.442513,0.021826,0.589275,0.286333,0.0,1.0,0.0044,-0.003218,0.0,0.997344,1.030916,0.000122,372.085266,0.31999,0.375825,0.589157,32,5,19,18,19,-1
case_08_NaNiH3_peak_heads_seed9742,NaNiH3,peak,9742,20,0.395322,0.019592,0.626504,0.195596,0.395322,0.019592,0.626504,0.195596,-0.0,1.0,0.003118,-0.017349,0.0,1.001422,1.014221,1.8e-05,255.409866,0.298368,0.351923,0.588429,32,5,22,22,24,-1
case_08_NaNiH3_peak_heads_seed9742,NaNiH3,peak,9742,21,0.421267,0.022058,0.710751,0.271304,0.421267,0.022058,0.710751,0.271304,-0.0,1.0,0.001003,0.00484,0.0,0.998683,1.019632,6.1e-05,111.92981,0.302396,0.362533,0.5887,32,5,25,23,27,-1
case_08_NaNiH3_peak_heads_seed9742,NaNiH3,peak,9742,22,0.434836,0.021935,0.624228,0.277363,0.434836,0.021935,0.624228,0.277363,0.0,1.0,0.006552,-0.02589,0.0,0.997443,1.014661,7.7e-05,259.400177,0.307406,0.382735,0.58883,32,6,20,21,23,-1
case_08_NaNiH3_peak_heads_seed9742,NaNiH3,peak,9742,23,0.403824,0.020498,0.708722,0.279866,0.403824,0.020498,0.708722,0.279866,0.0,1.0,-0.002059,0.020368,0.0,0.998541,1.020001,5.9e-05,260.512878,0.298531,0.366281,0.588991,32,7,23,24,26,-1
case_08_NaNiH3_peak_heads_seed9742,NaNiH3,peak,9742,24,0.423891,0.023936,0.711291,0.239359,0.423891,0.023936,0.711291,0.239359,-0.0,1.0,-0.008692,0.088133,0.0,1.000145,1.013276,1.1e-05,389.574219,0.302935,0.357612,0.589372,32,5,21,20,23,-1
case_08_NaNiH3_peak_heads_seed9742,NaNiH3,peak,9742,25,0.443906,0.0227,0.713552,0.276153,0.443906,0.0227,0.713552,0.276153,0.0,1.0,0.002008,0.00134,0.0,0.999028,1.01257,2.8e-05,244.348022,0.305487,0.392134,0.589469,32,6,27,22,27,-1
case_08_NaNiH3_peak_penalized_heads_seed9742,NaNiH3,peak_penalized,9742,1,0.317095,0.009644,0.441826,0.184923,0.317095,0.009644,0.441826,0.184923,-0.0,1.0,0.015929,-0.006957,0.0,0.994038,1.090872,0.000995,332.561493,0.262439,0.3181,0.403861,32,4,19,19,21,-1
case_08_NaNiH3_peak_penalized_heads_seed9742,NaNiH3,peak_penalized,9742,2,0.357948,0.013767,0.587182,0.207608,0.357948,0.013767,0.587182,0.207608,0.0,1.0,0.002595,-0.001933,0.0,0.993979,1.044558,0.000181,112.604744,0.278928,0.337899,0.439698,32,6,21,18,21,-1
case_08_NaNiH3_peak_penalized_heads_seed9742,NaNiH3,peak_penalized,9742,3,0.335657,0.010851,0.457429,0.22668,0.335657,0.010851,0.457429,0.22668,0.0,1.0,0.011884,0.006053,0.0,1.002065,1.087483,0.000436,645.568665,0.256898,0.326781,0.439721,32,7,22,21,23,-1
case_08_NaNiH3_peak_penalized_heads_seed9742,NaNiH3,peak_penalized,9742,4,0.341284,0.011042,0.47992,0.227811,0.341284,0.011042,0.47992,0.227811,-0.0,1.0,0.008476,-0.007315,0.0,0.998018,1.047739,0.000342,384.928925,0.267093,0.331343,0.436113,32,6,25,22,25,-1
case_08_NaNiH3_peak_penalized_heads_seed9742,NaNiH3,peak_penalized,9742,5,0.341607,0.010858,0.442549,0.221477,0.341607,0.010858,0.442549,0.221477,-0.0,1.0,0.003039,-0.005009,0.0,0.997815,1.020134,6.1e-05,200.506592,0.2614,0.330168,0.431875,32,6,19,20,21,-1
case_08_NaNiH3_peak_penalized_heads_seed9742,NaNiH3,peak_penalized,9742,6,0.335751,0.01049,0.440764,0.209508,0.335751,0.01049,0.440764,0.209508,-0.0,1.0,0.005366,-0.007618,0.0,0.995673,1.035088,0.000105,373.508484,0.251292,0.327241,0.43446,32,7,19,17,19,-1
case_08_NaNiH3_peak_penalized_heads_seed9742,NaNiH3,peak_penalized,9742,7,0.348133,0.014549,0.588938,0.154918,0.348133,0.014549,0.588938,0.154918,-0.0,1.0,0.007618,-0.013034,0.0,0.995221,1.044832,0.00021,422.225525,0.27111,0.335453,0.442522,32,7,22,21,24,-1
case_08_NaNiH3_peak_penalized_heads_seed9742,NaNiH3,peak_penalized,9742,8,0.317939,0.012069,0.455985,0.167644,0.317939,0.012069,0.455985,0.167644,-0.0,1.0,0.001246,0.010988,0.0,1.000054,1.031824,0.00013,361.513092,0.234641,0.324245,0.422237,32,5,21,22,25,-1
case_08_NaNiH3_peak_penalized_heads_seed9742,NaNiH3,peak_penalized,9742,9,0.341202,0.012716,0.487736,0.150459,0.341202,0.012716,0.487736,0.150459,-0.0,1.0,-0.004976,0.061442,0.0,1.002144,1.022177,3.6e-05,118.312477,0.266223,0.337617,0.437684,32,6,20,20,23,-1
case_08_NaNiH3_peak_penalized_heads_seed9742,NaNiH3,peak_penalized,9742,10,0.328171,0.010602,0.443096,0.2217,0.328171,0.010602,0.443096,0.2217,-0.0,1.0,-0.00077,0.041681,0.0,0.996173,1.022249,5.1e-05,353.818481,0.266649,0.311073,0.422728,32,9,23,25,27,-1
case_08_NaNiH3_peak_penalized_heads_seed9742,NaNiH3,peak_penalized,9742,11,0.33662,0.010817,0.445718,0.178187,0.33662,0.010817,0.445718,0.178187,0.0,1.0,0.001416,0.008779,0.0,0.999124,1.01991,3.9e-05,439.718475,0.262148,0.330118,0.423487,32,7,18,19,22,-1
case_08_NaNiH3_peak_penalized_heads_seed9742,NaNiH3,peak_penalized,9742,12,0.351475,0.009416,0.444024,0.238208,0.351475,0.009416,0.444024,0.238208,-0.0,1.0,0.00398,0.021347,0.0,0.994453,1.029322,0.000268,323.353638,0.28472,0.339024,0.43585,32,6,18,18,21,-1
case_08_NaNiH3_peak_penalized_heads_seed9742,NaNiH3,peak_penalized,9742,13,0.335638,0.011676,0.440112,0.15431,0.335638,0.011676,0.440112,0.15431,0.0,1.0,-0.000872,0.018851,0.0,0.998819,1.02051,3.4e-05,219.521545,0.250939,0.329349,0.432084,32,5,22,19,22,-1
